"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1938","FIRST OF JAN","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","303,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","121,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","125,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","161,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","100,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","412,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","473,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","70,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","307,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","7,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","156,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","331,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","294,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","642,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","147,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","712,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","6,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","94,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","60,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","389,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","206,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","13,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","214,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","75,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,277,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","108,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","VERMONT","50","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","40,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","78,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","39,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","17,000",""
"SURVEY","1938","FIRST OF JAN","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","322,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","102,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","510,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","505,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","470,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","308,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","126,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","143,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","182,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","106,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","438,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","511,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","62,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","292,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","7,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","33,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","101,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","149,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","344,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","343,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","735,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","151,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","738,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","6,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","21,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","99,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","62,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","409,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","214,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","14,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","27,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","230,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","79,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,442,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","111,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","VERMONT","50","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","40,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","73,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","35,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","19,000",""
"SURVEY","1937","FIRST OF JAN","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","322,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","100,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","473,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","466,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","459,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","309,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","138,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","151,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","191,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","104,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","456,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","582,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","72,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","297,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","7,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","28,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","88,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","142,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","373,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","478,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","880,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","145,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","689,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","21,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","120,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","68,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","458,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","210,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","14,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","23,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","300,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","92,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,375,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","VERMONT","50","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","43,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","71,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","36,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","1936","FIRST OF JAN","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","346,000",""
"SURVEY","1935","FIRST OF JAN","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","126,000",""
"SURVEY","1935","FIRST OF JAN","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","449,000",""
"SURVEY","1935","FIRST OF JAN","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","106,000",""
"SURVEY","1935","FIRST OF JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","447,000",""
"SURVEY","1935","FIRST OF JAN","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","492,000",""
"SURVEY","1935","FIRST OF JAN","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1935","FIRST OF JAN","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","1935","FIRST OF JAN","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","306,000",""
