Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,UPSHUR,459,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"24,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,VAN ZANDT,467,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"46,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,WOOD,499,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"26,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ANGELINA,5,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"11,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,BRAZOS,41,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"32,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,FREESTONE,161,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"38,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,GRIMES,185,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,HARDIN,199,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,JASPER,241,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,LEON,289,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MADISON,313,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"30,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MONTGOMERY,339,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,NEWTON,351,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,POLK,373,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ROBERTSON,395,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SABINE,403,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SAN AUGUSTINE,405,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SAN JACINTO,407,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,TRINITY,455,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"13,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,TYLER,457,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALKER,471,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"22,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALLER,473,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"32,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BANDERA,19,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BLANCO,31,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"11,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BURNET,53,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"17,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,COKE,81,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,CROCKETT,105,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,EDWARDS,137,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,IRION,235,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KENDALL,259,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KERR,265,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KIMBLE,267,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KINNEY,271,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,LAMPASAS,281,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,LLANO,299,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"21,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MASON,319,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"22,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MCCULLOCH,307,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"17,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MENARD,327,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,REAGAN,383,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,REAL,385,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SAN SABA,411,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"27,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SCHLEICHER,413,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"11,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,STERLING,431,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SUTTON,435,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,TOM GREEN,451,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UPTON,461,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UVALDE,463,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,VAL VERDE,465,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,LOWER VALLEY,97,CAMERON,61,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,LOWER VALLEY,97,HIDALGO,215,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"17,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,LOWER VALLEY,97,STARR,427,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,LOWER VALLEY,97,WILLACY,489,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,ARMSTRONG,11,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,BRISCOE,45,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"11,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CARSON,65,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CASTRO,69,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"16,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DALLAM,111,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"15,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"18,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,FLOYD,153,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,GRAY,179,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"11,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HALE,189,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HANSFORD,195,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HARTLEY,205,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HEMPHILL,211,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"14,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HUTCHINSON,233,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,LIPSCOMB,295,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,MOORE,341,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OCHILTREE,357,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OLDHAM,359,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,PARMER,369,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,POTTER,375,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,RANDALL,381,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,ROBERTS,393,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SHERMAN,421,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SWISHER,437,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,BORDEN,33,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,CHILDRESS,75,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,COLLINGSWORTH,87,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,COTTLE,101,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,DICKENS,125,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"13,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,DONLEY,129,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"15,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,FOARD,155,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,GARZA,169,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,HALL,191,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"13,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,HARDEMAN,197,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,KENT,263,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,KING,269,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"14,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,MOTLEY,345,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WHEELER,483,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"22,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"16,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WILBARGER,487,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,AUSTIN,15,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"42,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BASTROP,21,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"37,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEE,25,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"19,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BURLESON,51,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"36,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"25,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COLORADO,89,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"46,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COMAL,91,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,DE WITT,123,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"52,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GOLIAD,175,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"59,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"28,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,KARNES,255,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"30,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LAVACA,285,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LEE,287,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"41,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,TRAVIS,453,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WASHINGTON,477,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WILSON,493,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH TEXAS,96,ATASCOSA,13,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH TEXAS,96,BROOKS,47,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH TEXAS,96,DUVAL,131,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"18,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH TEXAS,96,FRIO,163,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"18,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH TEXAS,96,JIM HOGG,247,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
